element,name,name_norm,brand,brand_norm,amenity,shop,tourism,category,category_final,cuisine,cuisine_clean,opening_hours,opening_hours_norm,is_24_7,mo_open,mo_close,tu_open,tu_close,we_open,we_close,th_open,th_close,fr_open,fr_close,sa_open,sa_close,su_open,su_close,wheelchair,wheelchair_accessible,takeaway,has_takeaway,addr:street,addr_norm,poi_text
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Burger King,burger king,Burger King,burger king,fast_food,,,fast_food,fast_food,burger,burger,07:00-22:00,07:00-22:00,False,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,,0,yes,1,Northeast Weidler Street,northeast weidler street,burger king burger king fast_food burger northeast weidler street
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,McDonald's,mcdonald's,McDonald's,mcdonald's,fast_food,,,fast_food,fast_food,burger,burger,07:00-20:00,07:00-20:00,False,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,,0,yes,1,Northeast Grand Avenue,northeast grand avenue,mcdonald's mcdonald's fast_food burger northeast grand avenue
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Valvoline,valvoline,Valvoline,valvoline,,car_repair,,car_repair,transport,,,Mo-Sa 08:00-19:00; Su 09:00-17:00,Mo-Sa 08:00-19:00; Su 09:00-17:00,False,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,09:00,17:00,,0,,0,Northeast Weidler Street,northeast weidler street,valvoline valvoline transport northeast weidler street
way,Washman,washman,Washman,washman,car_wash,,,car_wash,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Martin Luther King Junior Boulevard,northeast martin luther king junior boulevard,washman washman transport northeast martin luther king junior boulevard
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,7-Eleven,7-eleven,7-Eleven,7-eleven,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Weidler Street,northeast weidler street,7-eleven 7-eleven convenience northeast weidler street
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Wendy's,wendy's,Wendy's,wendy's,fast_food,,,fast_food,fast_food,burger,burger,Mo-Fr 07:00-22:00; Sa 07:00-20:00; Su 07:00-22:00,Mo-Fr 07:00-22:00; Sa 07:00-20:00; Su 07:00-22:00,False,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,20:00,07:00,22:00,,0,yes,1,Northeast Grand Avenue,northeast grand avenue,wendy's wendy's fast_food burger northeast grand avenue
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Multnomah County Sheriff's River Patrol,multnomah county sheriff's river patrol,,,police,,,police,other,,,,,False,,,,,,,,,,,,,,,,0,,0,,,multnomah county sheriff's river patrol other
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Fred Meyer,fred meyer,Fred Meyer,fred meyer,,supermarket,,supermarket,supermarket,,,07:00-23:00,07:00-23:00,False,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,,0,,0,Northeast Weidler Street,northeast weidler street,fred meyer fred meyer supermarket northeast weidler street
way,Five Star Cleaners,five star cleaners,,,,dry_cleaning,,dry_cleaning,dry_cleaning,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,five star cleaners dry_cleaning northeast broadway
way,Elmer's Flag & Banner,elmer's flag & banner,,,,flag,,flag,other,,,Mo-Fr 08:30-17:30; Sa 10:00-17:00,Mo-Fr 08:30-17:30; Sa 10:00-17:00,False,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,08:30,17:30,10:00,17:00,,,,0,,0,Northeast Broadway,northeast broadway,elmer's flag & banner other northeast broadway
way,Regal Cinemas Lloyd Center 10 & IMAX,regal cinemas lloyd center 10 & imax,Regal Cinemas,regal cinemas,cinema,,,cinema,cinema,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Multnomah Street,northeast multnomah street,regal cinemas lloyd center 10 & imax regal cinemas cinema northeast multnomah street
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,T-Mobile,t-mobile,T-Mobile,t-mobile,,mobile_phone,,mobile_phone,mobile_phone,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,t-mobile t-mobile mobile_phone northeast broadway
way,AT&T,at&t,AT&T,at&t,,mobile_phone,,mobile_phone,mobile_phone,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,at&t at&t mobile_phone northeast broadway
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Weidler Street,northeast weidler street,unknown transport northeast weidler street
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Lloyd Boulevard,northeast lloyd boulevard,unknown transport northeast lloyd boulevard
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,ZoomCare,zoomcare,ZoomCare,zoomcare,clinic,,,clinic,clinic,,,"Mo,Tu,Th,Fr 08:00-18:00; We 08:00-19:30; Sa,Su 09:00-18:00","Mo,Tu,Th,Fr 08:00-18:00; We 08:00-19:30; Sa,Su 09:00-18:00",False,08:00,18:00,08:00,18:00,08:00,19:30,08:00,18:00,08:00,18:00,09:00,18:00,09:00,18:00,,0,,0,Northeast Broadway,northeast broadway,zoomcare zoomcare clinic northeast broadway
way,BedMart,bedmart,BedMart,bedmart,,bed,,bed,other,,,Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 11:00-18:00,Mo-Fr 10:00-19:00; Sa 10:00-18:00; Su 11:00-18:00,False,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,18:00,11:00,18:00,,0,,0,Northeast Broadway,northeast broadway,bedmart bedmart other northeast broadway
way,Chens Dynasty II,chens dynasty ii,,,restaurant,,,restaurant,restaurant,chinese,chinese,Mo-Fr 11:00-21:00; Sa-Su 12:00-21:00,Mo-Fr 11:00-21:00; Sa-Su 12:00-21:00,False,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,12:00,21:00,12:00,21:00,,0,yes,1,Northeast Broadway,northeast broadway,chens dynasty ii restaurant chinese northeast broadway
way,Natural Furniture,natural furniture,,,,furniture,,furniture,furniture,,,Mo-Sa 10:00-18:00; Su 11:00-17:00,Mo-Sa 10:00-18:00; Su 11:00-17:00,False,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,11:00,17:00,,0,,0,Northeast Broadway,northeast broadway,natural furniture furniture northeast broadway
way,Lloyd Center Liquor Store,lloyd center liquor store,,,,alcohol,,alcohol,alcohol,,,Mo-Sa 11:00-20:00; Su 13:00-18:00,Mo-Sa 11:00-20:00; Su 13:00-18:00,False,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,13:00,18:00,,0,,0,Northeast 9th Avenue,northeast 9th avenue,lloyd center liquor store alcohol northeast 9th avenue
way,Frank's Noodle House,frank's noodle house,,,restaurant,,,restaurant,restaurant,asian,asian,,,False,,,,,,,,,,,,,,,no,0,,0,Northeast Broadway,northeast broadway,frank's noodle house restaurant asian northeast broadway
way,F.E. Bennett,f.e. bennett,,,,hardware,,hardware,hardware,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,f.e. bennett hardware northeast broadway
way,Rose and Thistle Public House,rose and thistle public house,,,pub,,,pub,pub,,,"Mo-Th 00:00-02:30,15:00-24:00; Fr-Su 00:00-02:30,12:00-24:00","Mo-Th 00:00-02:30,15:00-24:00; Fr-Su 00:00-02:30,12:00-24:00",False,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,limited,0,,0,Northeast Broadway,northeast broadway,rose and thistle public house pub northeast broadway
way,Spin Laundry Lounge,spin laundry lounge,,,,laundry,,laundry,laundry,,,"Mo-Su 08:00-19:00; PH off; Dec 24 off; Dec 31 08:00-13:00; 2025 Dec 09 off ""All Staff Day""","Mo-Su 08:00-19:00; PH off; Dec 24 off; Dec 31 08:00-13:00; 2025 Dec 09 off ""All Staff Day""",False,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,yes,1,,0,Northeast Broadway,northeast broadway,spin laundry lounge laundry northeast broadway
way,Fastrak Food Mart,fastrak food mart,,,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,fastrak food mart convenience northeast broadway
way,CH Northeast,ch northeast,,,events_venue,,,events_venue,events_venue,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,ch northeast events_venue northeast broadway
way,Goodwill,goodwill,Goodwill,goodwill,,charity,,charity,charity,,,10:00-18:00,10:00-18:00,False,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,0,,0,Northeast Broadway,northeast broadway,goodwill goodwill charity northeast broadway
way,Pets on Broadway,pets on broadway,,,,pet,,pet,pet,,,08:00-21:00,08:00-21:00,False,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,,0,,0,Northeast Broadway,northeast broadway,pets on broadway pet northeast broadway
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,,yes,,yes,other,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Halsey Street,northeast halsey street,unknown other northeast halsey street
way,Holladay Park Plaza,holladay park plaza,,,social_facility,,,social_facility,community,,,,,False,,,,,,,,,,,,,,,yes,1,,0,Northeast 16th Avenue,northeast 16th avenue,holladay park plaza community northeast 16th avenue
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Zama,zama,,,,massage,,massage,massage,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,zama massage northeast broadway
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,7-Eleven,7-eleven,7-Eleven,7-eleven,,convenience,,convenience,convenience,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,7-eleven 7-eleven convenience northeast broadway
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,Banfield Pet Hospital,banfield pet hospital,Banfield Pet Hospital,banfield pet hospital,veterinary,,,veterinary,veterinary,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast 21st Avenue,northeast 21st avenue,banfield pet hospital banfield pet hospital veterinary northeast 21st avenue
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,unknown,unknown,,,parking,,,parking,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,,,unknown transport
way,76,76,76,76,fuel,,,fuel,transport,,,,,False,,,,,,,,,,,,,,,,0,,0,Northeast Broadway,northeast broadway,76 76 transport northeast broadway
